2017/06/17 00:59:11 [error] 1848#1848: *4447 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4450 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4446 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4442 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4443 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4456 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4477 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4454 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4449 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4448 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4452 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4485 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4486 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4491 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4499 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4495 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4288 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4492 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4496 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4500 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4511 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4510 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4523 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4509 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4508 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4529 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4528 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4530 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4512 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4502 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4494 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4534 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4536 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4501 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4538 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4537 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4515 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4514 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4522 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4543 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4542 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4540 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4544 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4461 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4473 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4559 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4476 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4467 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4484 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 00:59:11 [error] 1848#1848: *4621 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
